"time","pdcsap_flux"
1522.57096678182,2496.0652
1522.5723556671,2491.27
1522.57374455215,2492.5684
1522.57513343743,2490.1289
1522.57652232247,2488.8811
1522.57791120752,2490.6121
1522.5793000928,2483.4773
1522.58068897784,2479.1521
1522.58207786289,2484.2563
1522.58346674817,2466.6572
1522.58485563322,2499.8254
1522.58624451826,2496.7524
1522.58763340331,2486.7739
1522.58902228859,2500.0376
1522.59041117363,2511.7937
1522.59180005868,2499.4082
1522.59318894373,2490.3711
1522.59457782901,2496.1133
1522.59596671405,2495.2393
1522.5973555991,2512.6443
1522.59874448414,2508.5903
1522.60013336919,2498.783
1522.60152225424,2512.7822
1522.60291113952,2503.3828
1522.60430002456,2497.5376
1522.60568890961,2513.2815
1522.60707779466,2494.7671
1522.6084666797,2506.3403
1522.60985556475,2485.7771
1522.61124444979,2512.9961
1522.61263333484,2502.6436
1522.61402221989,2510.9153
1522.61541110493,2509.8223
1522.61679998998,2506.7041
1522.61818887502,2512.1597
1522.61957776007,2499.8438
1522.62096664512,2503.2053
1522.62235553016,2506.1172
1522.62374441521,2496.165
1522.62513330026,2512.4861
1522.6265221853,2504.9634
1522.62791107035,2495.6938
1522.6292999554,2514.1987
1522.63068884021,2500.7498
1522.63207772526,2508.9983
1522.6334666103,2529.292
1522.63485549535,2518.4658
1522.63624438039,2520.489
1522.63763326544,2519.5215
1522.63902215049,2496.5698
1522.6404110353,2488.1177
1522.64179992035,2515.0186
1522.64318880539,2509.7795
1522.64457769044,2509.4648
1522.64596657525,2500.9417
1522.6473554603,2510.9529
1522.64874434534,2491.198
1522.65013323016,2486.1045
1522.65152211521,2514.4519
1522.65291100025,2505.5645
1522.6542998853,2496.6067
1522.65568877011,2506.8079
1522.65707765516,2512.231
1522.65846653997,2519.6187
1522.65985542502,2498.415
1522.66124431006,2503.3394
1522.66263319488,2482.7654
1522.66402207992,2507.4829
1522.66541096474,2508.1113
1522.66679984978,2487.2556
1522.6681887346,2505.8362
1522.66957761964,2498.6885
1522.67096650469,2510.9058
1522.6723553895,2486.3528
1522.67374427455,2502.7649
1522.67513315936,2504.6963
1522.67652204418,2484.7888
1522.67791092922,2495.7969
1522.67929981404,2488.554
1522.68068869908,2511.4419
1522.6820775839,2491.939
1522.68346646894,2493.1367
1522.68485535376,2494.9363
1522.68624423857,2488.5842
1522.68763312361,2502.9402
1522.68902200843,2485.3486
1522.69041089324,2492.8613
1522.69179977829,2507.344
1522.6931886631,2500.0374
1522.69457754791,2496.1631
1522.69596643296,2476.1282
1522.69735531778,2484.3447
1522.69874420259,2493.3406
1522.7001330874,2498.2727
1522.70152197245,2492.1206
1522.70291085726,2486.1211
1522.70429974208,2503.8171
1522.70568862689,2492.0791
1522.70707751194,2490.2849
1522.70846639675,2483.7993
1522.70985528156,2491.4421
1522.71124416638,2485.9819
1522.71263305119,2492.6287
1522.714021936,2482.9995
1522.71541082082,2492.176
1522.71679970586,2487.3582
1522.71818859068,2508.084
1522.71957747549,2489.032
1522.7209663603,2487.1716
1522.72235524512,2493.1521
1522.72374412993,2506.5706
1522.72513301474,2489.1582
1522.72652189956,2509.0488
1522.72791078437,2506.241
1522.72929966918,2478.3521
1522.730688554,2491.5002
1522.73207743881,2486.6372
1522.73346632362,2492.5742
1522.73485520844,2491.3923
1522.73624409325,2471.8838
1522.73763297806,2493.8679
1522.73902186264,2477.6138
1522.74041074746,2479.125
1522.74179963227,2482.3074
1522.74318851709,2479.3774
1522.7445774019,2480.248
1522.74596628671,2492.4448
1522.74735517153,2494.0271
1522.74874405611,2481.1262
1522.75013294092,2490.5078
1522.75152182573,2477.8262
1522.75291071055,2479.6675
1522.75429959536,2479.7185
1522.75568847994,2487.0237
1522.75707736476,2487.0452
1522.75846624957,2491.4653
1522.75985513415,2472.7896
1522.76124401896,2476.2498
1522.76263290378,2473.3215
1522.76402178859,2498.5017
1522.76541067317,2478.0625
1522.76679955798,2492.7717
1522.76818844256,2485.179
1522.76957732738,2480.4756
1522.77096621219,2472.3857
1522.77235509677,2466.9797
1522.77374398159,2478.3071
1522.77513286617,2477.1499
1522.77652175098,2495.9746
1522.77791063579,2480.2117
1522.77929952037,2498.325
1522.78068840519,2491.5107
1522.78207728977,2483.3086
1522.78346617458,2496.8306
1522.78485505916,2505.6501
1522.78624394398,2473.7371
1522.78763282856,2477.5303
1522.78902171337,2496.5435
1522.79041059795,2484.2388
1522.79179948253,2495.074
1522.79318836734,2491.8398
1522.79457725192,2483.936
1522.79596613674,2487.3196
1522.79735502132,2497.946
1522.7987439059,2502.71
1522.80013279071,2502.177
1522.80152167529,2499.6289
1522.80291055987,2475.7454
1522.80429944469,2492.7502
1522.80568832927,2504.3127
1522.80707721385,2495.1599
1522.80846609866,2485.717
1522.80985498324,2505.4075
1522.81124386782,2505.5481
1522.8126327524,2504.4136
1522.81402163722,2499.8218
1522.8154105218,2500.1106
1522.81679940638,2519.5334
1522.81818829096,2502.4646
1522.81957717554,2494.1848
1522.82096606012,2492.1133
1522.82235494493,2509.1274
1522.82374382952,2515.5229
1522.8251327141,2497.2009
1522.82652159868,2510.3018
1522.82791048326,2506.3623
1522.82929936784,2511.2712
1522.83068825242,2516.2542
1522.832077137,2511.6677
1522.83346602158,2517.4204
1522.83485490616,2500.4392
1522.83624379074,2503.1523
1522.83763267532,2504.9302
1522.8390215599,2516.8579
1522.84041044448,2494.832
1522.84179932906,2503.0046
1522.84318821364,2504.1345
1522.84457709822,2514.1538
1522.84596598281,2503.2983
1522.84735486739,2510.52
1522.84874375197,2510.2971
1522.85013263655,2505.573
1522.85152152113,2503.0125
1522.85291040571,2516.709
1522.85429929029,2509.7168
1522.85568817464,2511.7373
1522.85707705922,2501.8298
1522.8584659438,2506.6167
1522.85985482838,2491.0859
1522.86124371296,2495.9216
1522.86263259731,2510.835
1522.86402148189,2501.2451
1522.86541036647,2496.4468
1522.86679925105,2505.2817
1522.8681881354,2492.1257
1522.86957701998,2501.6091
1522.87096590456,2486.4526
1522.87235478914,2502.4382
1522.87374367349,2492.8779
1522.87513255807,2476.1423
1522.87652144265,2486.9688
1522.877910327,2486.2188
1522.87929921158,2494.8806
1522.88068809592,2495.0044
1522.8820769805,2496.8003
1522.88346586509,2484.3218
1522.88485474943,2478.7856
1522.88624363401,2479.8452
1522.88763251836,2483.5193
1522.88902140294,2480.4258
1522.89041028729,2475.8811
1522.89179917187,2478.4092
1522.89318805645,2504.187
1522.8945769408,2502.3079
1522.89596582515,2485.0957
1522.89735470973,2493.8806
1522.89874359408,2492.3506
1522.90013247866,2481.0625
1522.901521363,2480.3303
1522.90291024758,2483.9272
1522.90429913193,2502.4968
1522.90568801651,2482.2754
1522.90707690086,2482.4697
1522.90846578521,2469.5054
1522.90985466979,2494.26
1522.91124355414,2507.8418
1522.91263243849,2480.8777
1522.91402132307,2491.1326
1522.91541020741,2484.1331
1522.91679909176,2492.696
1522.91818797634,2495.3579
1522.91957686069,2498.2778
1522.92096574504,2487.5391
1522.92235462939,2499.7871
1522.92374351397,2494.5161
1522.92513239831,2488.3672
1522.92652128266,2508.7537
1522.92791016701,2475.4243
1522.92929905136,2494.6912
1522.93068793571,2485.209
1522.93207682029,2496.3936
1522.93346570463,2492.1113
1522.93485458898,2488.2849
1522.93624347333,2484.3901
1522.93763235768,2502.5774
1522.93902124202,2481.4233
1522.94041012637,2483.5105
1522.94179901072,2490.1382
1522.94318789507,2518.8789
1522.94457677942,2481.228
1522.94596566376,2507.1602
1522.94735454834,2497.051
1522.94874343269,2489.2864
1522.95013231681,2507.3845
1522.95152120116,2480.708
1522.9529100855,2472.1462
1522.95429896985,2495.9595
1522.9556878542,2482.5862
1522.95707673855,2491.6501
1522.95846562289,2483.8784
1522.95985450724,2486.5464
1522.96124339159,2473.9246
1522.96263227594,2501.1143
1522.96402116029,2497.7441
1522.96541004463,2479.0564
1522.96679892875,2498.8008
1522.9681878131,2488.2549
1522.96957669745,2489.7705
1522.97096558179,2472.4421
1522.97235446614,2481.126
1522.97374335025,2474.4651
1522.9751322346,2494.9353
1522.97652111895,2473.7283
1522.9779100033,2474.9314
1522.97929888741,2469.9458
1522.98068777176,2461.7996
1522.98207665611,2484.8
1522.98346554046,2486.7744
1522.98485442457,2474.2542
1522.98624330892,2475.4534
1522.98763219327,2502.5757
1522.98902107738,2483.8999
1522.99040996173,2465.1169
1522.99179884584,2484.488
1522.99318773019,2486.863
1522.99457661454,2476.0286
1522.99596549866,2486.644
1522.997354383,2479.5195
1522.99874326712,2485.2263
1523.00013215147,2483.9392
1523.00152103558,2490.2307
1523.00290991993,2488.3696
1523.00429880404,2483.5754
1523.00568768839,2475.8735
1523.00707657251,2487.4021
1523.00846545685,2480.8889
1523.00985434097,2484.7925
1523.01124322532,2492.1133
1523.01263210943,2522.1963
1523.01402099355,2516.6885
1523.0154098779,2519.7969
1523.01679876201,2498.1694
1523.01818764636,2501.9556
1523.01957653047,2500.0452
1523.02096541459,2507.3208
1523.02235429894,2518.3804
1523.02374318305,2512.2747
1523.02513206717,2503.2935
1523.02652095151,2508.1067
1523.02790983563,2508.5168
1523.02929871974,2511.8523
1523.03068760386,2492.4714
1523.03207648821,2501.6704
1523.03346537232,2516.2925
1523.03485425644,2523.4299
1523.03624314055,2507.3184
1523.0376320249,2504.1646
1523.03902090901,2495.8347
1523.04040979313,2502.7388
1523.04179867724,2533.5808
1523.04318756136,2508.3977
1523.04457644547,2512.8635
1523.04596532959,2504.3782
1523.04735421394,2513.0447
1523.04874309805,2500.0134
1523.05013198217,2507.1367
1523.05152086628,2519.8582
1523.0529097504,2495.6223
1523.05429863451,2511.158
1523.05568751863,2500.4685
1523.05707640274,2501.1653
1523.05846528686,2502.1206
1523.05985417097,2508.3513
1523.06124305509,2494.5476
1523.0626319392,2522.3987
1523.06402082332,2503.1785
1523.06540970743,2495.2019
1523.06679859155,2514.3325
1523.06818747566,2530.2083
1523.06957635978,2512.3135
1523.07096524366,2513.4417
1523.07235412777,2512.8201
1523.07374301189,2494.5012
1523.075131896,2508.4502
1523.07652078012,2504.1951
1523.07790966423,2504.8005
1523.07929854835,2495.9309
1523.08068743223,2507.3103
1523.08207631635,2499.0715
1523.08346520046,2495.1611
1523.08485408457,2499.52
1523.08624296846,2491.1321
1523.08763185257,2498.5459
1523.08902073669,2509.9221
1523.0904096208,2484.8535
1523.09179850468,2493.8118
1523.0931873888,2502.6235
1523.09457627291,2496.0276
1523.0959651568,2489.3582
1523.09735404091,2494.7588
1523.09874292503,2475.7727
1523.10013180891,2489.1079
1523.10152069302,2475.8418
1523.10290957714,2486.7639
1523.10429846102,2486.8564
1523.10568734514,2479.8496
1523.10707622902,2490.2214
1523.10846511313,2485.8521
1523.10985399701,2479.7622
1523.11124288113,2480.7488
1523.11263176501,2492.449
1523.11402064913,2491.7991
1523.11540953301,2480.7622
1523.11679841713,2491.1428
1523.11818730101,2501.1082
1523.11957618512,2506.939
1523.120965069,2488.8042
1523.12235395312,2491.8162
1523.123742837,2493.6826
1523.12513172112,2497.731
1523.126520605,2476.1682
1523.12790948888,2498.0496
1523.12929837299,2485.6382
1523.13068725688,2505.2786
1523.13207614076,2496.6194
1523.13346502487,2480.7024
1523.13485390876,2487.9866
1523.13624279264,2481.3662
1523.13763167675,2487.2852
1523.13902056064,2493.4734
1523.14040944452,2488.1248
1523.1417983284,2483.9097
1523.14318721252,2501.9634
1523.1445760964,2487.0964
1523.14596498028,2485.8359
1523.14735386416,2476.7556
1523.14874274804,2496.1807
1523.15013163216,2489.3374
1523.15152051604,2481.4338
1523.15290939992,2490.6436
1523.1542982838,2494.2722
1523.15568716769,2497.8503
1523.15707605157,2483.7107
1523.15846493545,2480.3579
1523.15985381933,2493.5374
1523.16124270345,2492.5498
1523.16263158733,2500.8645
1523.16402047121,2497.365
1523.1654093551,2501.1399
1523.16679823898,2479.1899
1523.16818712286,2487.4624
1523.16957600674,2498.4419
1523.17096489062,2486.0952
1523.17235377451,2487.9036
1523.17374265839,2491.8977
1523.17513154227,2494.3442
1523.17652042592,2487.3298
1523.1779093098,2470.0193
1523.17929819368,2478.4167
1523.18068707757,2471.5371
1523.18207596145,2485.0916
1523.18346484533,2466.7598
1523.18485372921,2480.6831
1523.18624261309,2486.2373
1523.18763149674,2494.3213
1523.18902038063,2470.8589
1523.19040926451,2492.8481
1523.19179814839,2487.2148
1523.19318703227,2487.6643
1523.19457591592,2475.5745
1523.1959647998,2476.1677
1523.19735368369,2492.9014
1523.19874256757,2469.8789
1523.20013145122,2479.2146
1523.2015203351,2486.6726
1523.20290921898,2467.6492
1523.20429810263,2488.6755
1523.20568698651,2479.7485
1523.2070758704,2476.4521
1523.20846475405,2490.8643
1523.20985363793,2508.5344
1523.21124252181,2498.093
1523.21263140546,2471.7722
1523.21402028934,2480.4199
1523.21540917299,2489.6582
1523.21679805687,2495.8123
1523.21818694075,2480.0803
1523.2195758244,2483.4219
1523.22096470829,2476.0898
1523.22235359194,2497.4355
1523.22374247582,2486.8735
1523.22513135947,2508.0107
1523.22652024335,2493.7981
1523.227909127,2492.0798
1523.22929801088,2516.2629
1523.23068689453,2494.3811
1523.23207577818,2500.8892
1523.23346466206,2498.7083
1523.23485354571,2494.8474
1523.23624242959,2492.4539
1523.23763131324,2497.2986
1523.23902019689,2508.1545
1523.24040908077,2496.6814
1523.24179796442,2507.9829
1523.24318684807,2488.5247
1523.24457573195,2496.4939
1523.2459646156,2505.4688
1523.24735349925,2491.4363
1523.2487423829,2515.7239
1523.25013126678,2524.2532
1523.25152015043,2498.1423
1523.25290903408,2504.5969
1523.25429791773,2508.751
1523.25568680161,2500.0779
1523.25707568526,2510.3047
1523.25846456891,2512.7715
1523.25985345256,2508.293
1523.26124233621,2504.1323
1523.26263122009,2507.231
1523.26402010374,2505.979
1523.26540898739,2514.415
1523.26679787104,2511.3606
1523.26818675469,2506.2446
1523.26957563834,2502.7498
1523.27096452199,2514.635
1523.27235340564,2507.5002
1523.27374228929,2506.9805
1523.27513117294,2516.7451
1523.27652005659,2493.5178
1523.27790894024,2516.3494
1523.27929782389,2511.6182
1523.28068670754,2509.7297
1523.28207559118,2488.6445
1523.28346447483,2500.2437
1523.28485335848,2501.678
1523.28624224213,2487.4927
1523.28763112578,2512.0237
1523.28902000943,2497.1716
1523.29040889308,2496.3176
1523.29179777673,2504.0525
1523.29318666038,2494.73
1523.2945755438,2507.0371
1523.29596442744,2496.6663
1523.29735331109,2496.981
1523.29874219474,2496.5708
1523.30013107839,2498.0708
1523.30151996181,2503.7808
1523.30290884546,2502.7834
1523.30429772911,2488.7712
1523.30568661276,2487.1438
1523.30707549641,2475.6145
1523.30846437982,2478.2766
1523.30985326347,2491.8691
1523.31124214712,2492.6362
1523.31263103054,2486.9404
1523.31401991419,2482.9148
1523.31540879784,2494.4646
1523.31679768125,2483.8169
1523.3181865649,2496.6484
1523.31957544855,2479.041
1523.32096433197,2480.4727
1523.32235321562,2493.7107
1523.32374209903,2498.2947
1523.32513098268,2485.1641
1523.32651986633,2487.5579
1523.32790874975,2504.8262
1523.3292976334,2476.9719
1523.33068651682,2479.2351
1523.33207540046,2507.5913
1523.33346428388,2491.468
1523.33485316753,2493.2646
1523.33624205095,2497.5503
1523.3376309346,2485.8174
1523.33901981801,2488.0271
1523.34040870143,2479.7627
1523.34179758508,2473.4988
1523.34318646849,2484.0603
1523.34457535214,2481.5237
1523.34596423556,2483.2859
1523.34735311898,2463.5791
1523.34874200263,2474.9851
1523.35013088604,2495.9873
1523.35151976946,2498.8184
1523.35290865311,2485.353
1523.35429753652,2481.3035
1523.35568641994,2484.6135
1523.35707530359,2497.9822
1523.35846418701,2492.2991
1523.35985307042,2483.6946
1523.36124195384,2481.2844
1523.36263083749,2493.1853
1523.36401972091,2505.5803
1523.36540860432,2501.145
1523.36679748774,2486.6726
1523.36818637116,2482.9905
1523.3695752548,2476.6411
1523.37096413822,2499.075
1523.37235302164,2483.7622
1523.37374190505,2498.4976
1523.37513078847,2508.5999
1523.37651967189,2498.5374
1523.3779085553,2491.8152
1523.37929743872,2502.2053
1523.38068632237,2497.2659
1523.38207520579,2493.1819
1523.3834640892,2492.4119
1523.38485297262,2493.3567
1523.38624185604,2491.845
1523.38763073945,2491.7722
1523.38901962287,2484.6682
1523.39040850629,2504.3943
1523.3917973897,2481.8291
1523.39318627312,2490.0854
1523.3945751563,2485.0706
1523.39596403972,2478.4968
1523.39735292314,2487.0061
1523.39874180655,2477.5967
1523.40013068997,2487.3931
1523.40151957338,2487.4583
1523.4029084568,2486.675
1523.40429734022,2499.374
1523.40568622363,2490.2471
1523.40707510682,2489.3936
1523.40846399023,2472.9746
1523.40985287365,2474.3687
1523.41124175707,2484.3066
1523.41263064048,2486.8638
1523.41401952367,2498.3196
1523.41540840708,2495.3088
1523.4167972905,2478.9993
1523.41818617368,2489.6707
1523.4195750571,2511.188
1523.42096394052,2520.4937
1523.42235282393,2501.3228
1523.42374170712,2507.8171
1523.42513059053,2491.2026
1523.42651947395,2490.5491
1523.42790835713,2505.4011
1523.42929724055,2496.9673
1523.43068612373,2493.8777
1523.43207500715,2492.0879
1523.43346389057,2483.4265
1523.43485277375,2491.5601
1523.43624165717,2496.613
1523.43763054035,2493.7991
1523.43901942377,2494.2456
1523.44040830695,2495.866
1523.44179719037,2501.0796
1523.44318607355,2497.158
1523.44457495697,2496.2085
1523.44596384015,2487.5137
1523.44735272357,2489.8455
1523.44874160675,2506.4934
1523.45013049017,2501.2202
1523.45151937335,2496.2476
1523.45290825653,2496.8872
1523.45429713995,2501.2529
1523.45568602313,2508.7046
1523.45707490655,2517.0027
1523.45846378974,2505.8298
1523.45985267292,2500.3838
1523.46124155633,2489.9402
1523.46263043952,2509.9937
1523.4640193227,2505.0405
1523.46540820589,2499.178
1523.4667970893,2502.5737
1523.46818597249,2507.2961
1523.46957485567,2499.8242
1523.47096373885,2515.0891
1523.47235262227,2514.9597
1523.47374150545,2504.614
1523.47513038864,2512.5359
1523.47651927182,2507.4021
1523.477908155,2516.7576
1523.47929703842,2504.509
1523.4806859216,2497.1401
1523.48207480479,2514.0044
1523.48346368797,2514.2495
1523.48485257116,2511.1379
1523.48624145434,2500.7502
1523.48763033752,2506.3809
1523.48901922071,2511.7371
1523.49040810389,2516.3684
1523.49179698707,2514.458
1523.49318587049,2503.8162
1523.49457475367,2506.189
1523.49596363686,2506.1213
1523.49735252004,2512.0918
1523.49874140322,2509.3145
1523.50013028618,2495.6252
1523.50151916936,2500.3645
1523.50290805254,2491.1428
1523.50429693573,2499.9644
1523.50568581891,2506.3118
1523.50707470209,2486.9834
1523.50846358528,2502.825
1523.50985246846,2502.2534
1523.51124135164,2500.4587
1523.51263023483,2485.6816
1523.51401911778,2487.4688
1523.51540800096,2490.3176
1523.51679688415,2486.991
1523.51818576733,2488.7563
1523.51957465051,2473.2812
1523.52096353347,2486.2026
1523.52235241665,2503.3682
1523.52374129983,2491.6685
1523.52513018302,2484.6389
1523.52651906597,2498.3279
1523.52790794915,2488.1667
1523.52929683233,2476.7463
1523.53068571552,2495.3518
1523.53207459847,2504.2061
1523.53346348165,2493.2812
1523.53485236484,2481.959
1523.53624124779,2490.7771
1523.53763013097,2492.7319
1523.53901901392,2484.6052
1523.54040789711,2489.574
1523.54179678029,2502.8455
1523.54318566324,2493.0664
1523.54457454642,2470.2102
1523.54596342937,2503.4338
1523.54735231256,2491.3469
1523.54874119551,2479.2507
1523.55013007869,2479.1238
1523.55151896164,2494.1243
1523.55290784483,2469.0457
1523.55429672778,2493.075
1523.55568561096,2480.0022
1523.55707449391,2487.6677
1523.5584633771,2482.0681
1523.55985226005,2480.1062
1523.561241143,2492.3357
1523.56263002618,2482.4155
1523.56401890913,2491.8374
1523.56540779232,2473.9395
1523.56679667527,2478.5164
1523.56818555822,2491.479
1523.5695744414,2492.8594
1523.57096332435,2481.2295
1523.5723522073,2490.1267
1523.57374109025,2498.9729
1523.57512997344,2492.4358
1523.57651885639,2499.5261
1523.57790773934,2487.6406
1523.57929662229,2476.1462
1523.58068550547,2494.6702
1523.58207438842,2484.4407
1523.58346327137,2496.7861
1523.58485215433,2471.5122
1523.58624103728,2483.3901
1523.58762992046,2497.4451
1523.58901880341,2503.6462
1523.59040768636,2473.8752
1523.59179656931,2486.9309
1523.59318545226,2487.4194
1523.59457433521,2487.0115
1523.59596321816,2464.1362
1523.59735210112,2470.4033
1523.59874098407,2483.0334
1523.60012986725,2494.8152
1523.6015187502,2492.9255
1523.60290763315,2481.6802
1523.6042965161,2487.7759
1523.60568539905,2472.4954
1523.607074282,2489.998
1523.60846316495,2494.1123
1523.60985204767,2481.7825
1523.61124093062,2494.6523
1523.61262981358,2475.7617
1523.61401869652,2472.2131
1523.61540757948,2498.3394
1523.61679646243,2485.3411
1523.61818534538,2473.0059
1523.61957422833,2491.8892
1523.62096311128,2529.3223
1523.62235199423,2499.4512
1523.62374087695,2493.9407
1523.6251297599,2478.1248
1523.62651864285,2489.9634
1523.6279075258,2492.8569
1523.62929640875,2490.7786
1523.64040747166,2469.3191
1523.64179635461,2498.1377
1523.64318523756,2502.3511
1523.64457412028,2488.9341
1523.64596300323,2481.5513
1523.64735188595,2493.905
1523.6487407689,2481.4919
1523.65012965185,2490.0315
1523.65151853457,2502.6169
1523.65290741752,2484.6926
1523.65429630024,2497.7261
1523.65568518319,2501.8367
1523.65707406591,2483.9978
1523.65846294886,2494.8875
1523.65985183157,2476.6619
1523.66124071452,2495.5388
1523.66262959724,2502.856
1523.66401848019,2497.6667
1523.66540736291,2496.5999
1523.66679624586,2490.6687
1523.66818512858,2496.3503
1523.6695740113,2507.6541
1523.67096289425,2512.7246
1523.67235177697,2515.6711
1523.67374065992,2496.969
1523.67512954264,2489.4541
1523.67651842535,2506.4297
1523.67790730831,2486.7825
1523.67929619102,2510.1572
1523.68068507374,2492.9482
1523.68207395669,2496.5842
1523.68346283941,2515.1892
1523.68485172213,2508.4141
1523.68624060485,2503.6279
1523.6876294878,2506.4517
1523.68901837052,2511.9346
1523.69040725323,2523.5554
1523.69179613595,2518.5808
1523.69318501867,2502.1614
1523.69457390162,2505.8201
1523.69596278434,2511.894
1523.69735166706,2507.8203
1523.69874054977,2507.0176
1523.70012943249,2513.2061
1523.70151831521,2512.7102
1523.70290719793,2507.1338
1523.70429608065,2502.793
1523.70568496336,2493.5466
1523.70707384608,2512.0811
1523.70846272903,2501.4756
1523.70985161175,2511.7317
1523.71124049447,2506.0925
1523.71262937719,2506.4111
1523.7140182599,2505.4297
1523.71540714262,2511.252
1523.71679602534,2490.8018
1523.71818490783,2500.0798
1523.71957379054,2497.2314
1523.72096267326,2495.7385
1523.72235155598,2522.8774
1523.7237404387,2498.0947
1523.72512932142,2490.1333
1523.72651820413,2496.0566
1523.72790708685,2502.4692
1523.72929596957,2498.3982
1523.73068485205,2487.5837
1523.73207373477,2494.3879
1523.73346261749,2499.1829
1523.73485150021,2505.1702
1523.73624038293,2486.7261
1523.73762926541,2498.4907
1523.73901814813,2504.0398
1523.74040703085,2503.3901
1523.74179591357,2481.6228
1523.74318479605,2502.7446
1523.74457367877,2485.959
1523.74596256149,2496.1624
1523.7473514442,2489.4109
1523.74874032669,2498.3132
1523.75012920941,2476.9553
1523.75151809189,2482.7085
1523.75290697461,2475.4614
1523.75429585733,2508.6189
1523.75568473981,2492.9915
1523.75707362253,2479.2878
1523.75846250525,2479.2925
1523.75985138774,2478.2078
1523.76124027045,2487.6731
1523.76262915294,2489.3577
1523.76401803566,2482.3821
1523.76540691814,2487.3855
1523.76679580086,2481.8228
1523.76818468334,2492.0752
1523.76957356606,2489.7454
1523.77096244855,2472.9707
1523.77235133127,2477.6228
1523.77374021375,2496.2803
1523.77512909624,2494.6096
1523.77651797895,2478.6458
1523.77790686144,2492.8545
1523.77929574416,2472.0518
1523.78068462664,2487.4277
1523.78207350913,2498.9214
1523.78346239185,2477.061
1523.78485127433,2484.1516
1523.78624015682,2502.1274
1523.78762903953,2490.635
1523.78901792202,2494.6553
1523.7904068045,2494.7122
1523.79179568722,2491.8259
1523.79318456971,2498.5947
1523.79457345219,2492.1736
1523.79596233468,2477.4136
1523.79735121716,2479.5488
1523.79874009988,2485.488
1523.80012898237,2499.8843
1523.80151786485,2484.8376
1523.80290674734,2483.5718
1523.80429562982,2490.9861
1523.80568451254,2504.6816
1523.80707339503,2483.0598
1523.80846227751,2491.3767
1523.80985116,2486.2454
1523.81124004248,2487.5286
1523.81262892497,2478.4292
1523.81401780745,2479.6592
1523.81540668994,2474.4062
1523.81679557242,2490.3115
1523.81818445491,2490.7622
1523.81957333739,2495.4597
1523.82096221988,2474.8088
1523.82235110236,2469.7188
1523.82373998485,2462.041
1523.82512886733,2485.9482
1523.82651774982,2477.9583
1523.8279066323,2476.0664
1523.82929551479,2489.5112
1523.83068439727,2471.7566
1523.83207327976,2489.0127
1523.83346216224,2486.1885
1523.83485104449,2461.7905
1523.83623992698,2483.9966
1523.83762880947,2478.175
1523.83901769195,2477.6665
1523.84040657444,2487.0342
1523.84179545692,2476.6423
1523.84318433917,2473.6318
1523.84457322166,2483.0281
1523.84596210414,2483.7039
1523.84735098663,2497.2268
1523.84873986888,2485.512
1523.85012875137,2483.4456
1523.85151763385,2479.823
1523.85290651634,2480.1172
1523.85429539859,2506.312
1523.85568428107,2466.8345
1523.85707316356,2487.2646
1523.85846204581,2476.5247
1523.8598509283,2477.6296
1523.86123981078,2485.0156
1523.86262869304,2501.0222
1523.86401757552,2497.2234
1523.86540645777,2498.2031
1523.86679534026,2486.0657
1523.86818422251,2486.8467
1523.86957310499,2508.6145
1523.87096198748,2506.0466
1523.87235086973,2506.499
1523.87373975222,2485.2261
1523.87512863447,2513.9695
1523.87651751696,2506.6196
1523.87790639921,2502.24
1523.87929528146,2490.532
1523.88068416394,2492.7866
1523.8820730462,2478.9937
1523.88346192868,2489.3896
1523.88485081093,2506.5811
1523.88623969342,2524.5291
1523.88762857567,2511.8767
1523.88901745792,2503.5405
1523.89040634041,2498.2969
1523.89179522266,2508.947
1523.89318410491,2510.908
1523.8945729874,2500.8879
1523.89596186965,2509.679
1523.8973507519,2502.2051
1523.89873963416,2510.0701
1523.90012851664,2513.5974
1523.90151739889,2503.3809
1523.90290628115,2502.0857
1523.9042951634,2515.9961
1523.90568404588,2481.5793
1523.90707292814,2505.9316
1523.90846181039,2497.5247
1523.90985069264,2520.0879
1523.91123957489,2508.6074
1523.91262845715,2512.9429
1523.91401733963,2503.0647
1523.91540622188,2513.6711
1523.91679510413,2503.0869
1523.91818398639,2494.4583
1523.91957286864,2498.5044
1523.92096175089,2503.5859
1523.92235063314,2502.7227
1523.9237395154,2506.5422
1523.92512839765,2490.9272
1523.9265172799,2494.9246
1523.92790616215,2501.6953
1523.92929504441,2507.3062
1523.93068392666,2495.76
1523.93207280891,2494.8562
1523.93346169116,2473.542
1523.93623945567,2501.5396
1523.93762833792,2499.8738
1523.93901722017,2488.0334
1523.94040610243,2486.0344
1523.94179498444,2500.4536
1523.9431838667,2504.7815
1523.94457274895,2510.7327
1523.9459616312,2496.4741
1523.94735051345,2511.4746
1523.94873939571,2498.6909
1523.95012827773,2504.5303
1523.95151715998,2484.4709
1523.95290604223,2479.677
1523.95429492448,2474.7849
1523.9556838065,2494.8628
1523.95707268875,2502.6465
1523.95846157101,2486.0574
1523.95985045326,2494.7229
1523.96123933528,2484.4099
1523.96262821753,2501.821
1523.96401709978,2487.947
1523.9654059818,2489.248
1523.96679486405,2479.052
1523.96818374631,2488.6235
1523.96957262833,2479.7869
1523.97096151058,2482.7292
1523.9723503926,2473.2761
1523.97373927485,2464.7173
1523.97512815687,2487.8618
1523.97651703912,2483.6997
1523.97790592137,2483.9961
1523.9792948034,2486.3713
1523.98068368565,2487.7332
